"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"FDPS3",1.24434926239317e-122,0.365569495735556,0.736,0.45,2.77912964262891e-118,"8","FDPS",0.286
"RUNX32",3.83399509386763e-122,0.377978582975128,0.585,0.253,8.56284464264397e-118,"8","RUNX3",0.332
"GZMB1",1.47883374908759e-121,0.73986779503716,0.432,0.164,3.30282729521223e-117,"8","GZMB",0.268
"LAG31",1.68917766750716e-121,0.500424269987104,0.461,0.186,3.7726094026105e-117,"8","LAG3",0.275
"SNRPD3",7.57958839181631e-121,0.399146698846365,0.826,0.62,1.69282527142825e-116,"8","SNRPD3",0.206
"IFI27L1",9.38424555355119e-121,0.299945640377582,0.555,0.269,2.09587740193012e-116,"8","IFI27L1",0.286
"ARHGAP302",1.05784165215406e-120,0.286890427040823,0.542,0.218,2.36258354592088e-116,"8","ARHGAP30",0.324
"RHOA2",1.68487063606557e-120,0.420186267687073,0.898,0.768,3.76299007858884e-116,"8","RHOA",0.13
"RBX1",8.2959426388668e-120,0.434209298229567,0.853,0.658,1.85281582896451e-115,"8","RBX1",0.195
"WDR1",9.6566508837286e-120,0.397081780390012,0.768,0.482,2.15671640837194e-115,"8","WDR1",0.286
"TMEM1601",1.64222412085894e-119,0.352917385538848,0.733,0.436,3.66774335152635e-115,"8","TMEM160",0.297
"SAMD1",2.09684275786967e-119,0.404993913633388,0.548,0.265,4.68308861542613e-115,"8","SAMD1",0.283
"SUN21",3.15954297666295e-119,0.33205896652216,0.657,0.332,7.05652328407903e-115,"8","SUN2",0.325
"EMB2",3.69896107809959e-119,0.282780823930477,0.572,0.241,8.26125967182763e-115,"8","EMB",0.331
"ANAPC15",3.9042565196168e-119,0.256003089558097,0.486,0.212,8.71976651091216e-115,"8","ANAPC15",0.274
"APOBEC3C1",7.96651799678903e-119,0.356662003805566,0.676,0.36,1.77924212940286e-114,"8","APOBEC3C",0.316
"ADGRE51",1.76373739045841e-117,0.369972737613947,0.613,0.295,3.93913108784982e-113,"8","ADGRE5",0.318
"OAS3",1.84759370625446e-117,0.265042227451964,0.504,0.212,4.12641578354872e-113,"8","OAS3",0.292
"PSMB2",5.38348668770662e-117,0.422910049127705,0.768,0.527,1.2023479168324e-112,"8","PSMB2",0.241
"MAGOHB",6.43150496450443e-117,0.266555007890147,0.527,0.249,1.43641231877242e-112,"8","MAGOHB",0.278
"XPO1",1.06123990260276e-116,0.385415891220986,0.736,0.442,2.370173198473e-112,"8","XPO1",0.294
"PIN1",1.16650522785811e-116,0.346972893102619,0.702,0.422,2.6052727758983e-112,"8","PIN1",0.28
"CSE1L",2.76219550631786e-116,0.309412354835128,0.479,0.217,6.16908744381031e-112,"8","CSE1L",0.262
"CD3D2",5.48320514130112e-116,0.52695672052367,0.565,0.246,1.22461903625819e-111,"8","CD3D",0.319
"LSM2",6.25843275248214e-116,0.394349232738876,0.713,0.448,1.39775837093936e-111,"8","LSM2",0.265
"CYB5B",9.30854425196682e-116,0.274591288773681,0.611,0.311,2.07897027323427e-111,"8","CYB5B",0.3
"DBI1",2.94927717761754e-115,0.421500648184774,0.852,0.67,6.58691564849101e-111,"8","DBI",0.182
"SNRNP40",5.33660166336505e-115,0.302561312633425,0.543,0.262,1.19187661549595e-110,"8","SNRNP40",0.281
"GBP52",7.60706998145033e-115,0.296464602809368,0.562,0.238,1.69896300965712e-110,"8","GBP5",0.324
"HMGXB4",1.24585794362975e-114,0.292034125149125,0.573,0.284,2.78249913130268e-110,"8","HMGXB4",0.289
"HINT11",1.4060408931877e-114,0.401895013560799,0.911,0.809,3.1402517308454e-110,"8","HINT1",0.102
"TTC39C2",1.91744731533986e-114,0.257221364298542,0.516,0.222,4.28242683408004e-110,"8","TTC39C",0.294
"ACTG11",1.98430351372636e-114,0.424634385496255,0.978,0.942,4.43174346755645e-110,"8","ACTG1",0.036
"COX17",2.98963299963655e-114,0.442310170716216,0.762,0.509,6.67704634138828e-110,"8","COX17",0.253
"KIF2A",4.42738017359153e-114,0.280447498245715,0.583,0.282,9.88811087969933e-110,"8","KIF2A",0.301
"GRK21",1.15150434378946e-113,0.32012755655768,0.655,0.342,2.57176980141937e-109,"8","GRK2",0.313
"DIAPH11",1.83626436022887e-113,0.2662999367391,0.657,0.329,4.10111282213515e-109,"8","DIAPH1",0.328
"CD8B1",2.97451890479934e-113,0.370418404737692,0.303,0.093,6.64329052197884e-109,"8","CD8B",0.21
"PCMT1",5.44527629766292e-113,0.373326436289278,0.702,0.42,1.21614800832004e-108,"8","PCMT1",0.282
"GBP11",1.36149409144112e-112,0.413626912869618,0.691,0.394,3.0407609038246e-108,"8","GBP1",0.297
"KMT5A",1.62943475687591e-112,0.282923436687369,0.46,0.202,3.63917958600666e-108,"8","KMT5A",0.258
"IFI161",9.61433459763531e-112,0.499497516780199,0.879,0.702,2.14726548903587e-107,"8","IFI16",0.177
"RNASEH2C",4.21165904039417e-111,0.420689230929531,0.756,0.501,9.40631930081635e-107,"8","RNASEH2C",0.255
"NUDT5",4.4695999582157e-111,0.311545185862274,0.632,0.345,9.98240454667894e-107,"8","NUDT5",0.287
"ENO12",3.23485563064358e-110,0.452276909055017,0.918,0.741,7.22472656547936e-106,"8","ENO1",0.177
"HPRT1",6.31323218726349e-110,0.331332738900009,0.57,0.293,1.40999727670343e-105,"8","HPRT1",0.277
"PRPSAP1",7.05242327802963e-110,0.284403059556913,0.492,0.229,1.57508821491514e-105,"8","PRPSAP1",0.263
"TRNAU1AP",2.23262350338917e-109,0.261384507957005,0.522,0.245,4.98634133246937e-105,"8","TRNAU1AP",0.277
"HNRNPM",2.52831489533952e-109,0.397780351394034,0.824,0.621,5.64673848725128e-105,"8","HNRNPM",0.203
"STIP1",7.18263148737924e-109,0.33987044194808,0.648,0.363,1.60416891639128e-104,"8","STIP1",0.285
"SAP30",9.47494985029919e-109,0.303303410753772,0.497,0.227,2.11613529956582e-104,"8","SAP30",0.27
"PAXX1",2.31756620604591e-108,0.344112749636729,0.761,0.473,5.17605236458293e-104,"8","PAXX",0.288
"MDH1",3.80224151279423e-108,0.363879317068333,0.756,0.499,8.49192619467463e-104,"8","MDH1",0.257
"SAMSN13",1.15575087999488e-107,0.317126441567803,0.547,0.237,2.58125401538057e-103,"8","SAMSN1",0.31
"PLP21",1.95554389550379e-107,0.557559327207975,0.73,0.486,4.36751173621816e-103,"8","PLP2",0.244
"SEPT62",3.29161349458622e-107,0.402531141611452,0.652,0.359,7.35148957880887e-103,"8","SEPT6",0.293
"ENTPD11",6.91817259311444e-107,0.371118557512643,0.42,0.171,1.54510466694618e-102,"8","ENTPD1",0.249
"RASSF11",1.31396587821391e-106,0.253543599525692,0.494,0.221,2.93461139240294e-102,"8","RASSF1",0.273
"CAPZA11",1.90536745875115e-106,0.358574718824283,0.816,0.548,4.25544768237481e-102,"8","CAPZA1",0.268
"ATP5L1",2.33235005255029e-106,0.356522747819809,0.926,0.861,5.20907060736583e-102,"8","ATP5L",0.0650000000000001
"LCP23",1.17051824270134e-105,0.259199108782544,0.57,0.245,2.61423544324918e-101,"8","LCP2",0.325
"HAT1",1.3484141535908e-105,0.32792629469973,0.564,0.297,3.01154817062969e-101,"8","HAT1",0.267
"ATP5G31",1.98919006698593e-105,0.389092490772473,0.876,0.708,4.44265709560638e-101,"8","ATP5G3",0.168
"SUB12",4.33131469710643e-105,0.494657121444739,0.906,0.81,9.6735582445175e-101,"8","SUB1",0.096
"PSMD8",8.7342613175516e-105,0.360621176182704,0.832,0.618,1.95070992266197e-100,"8","PSMD8",0.214
"HAUS1",1.19160760431367e-104,0.260615473353496,0.475,0.22,2.66133642347415e-100,"8","HAUS1",0.255
"ARPC1B2",1.30157244939444e-104,0.503641100032311,0.813,0.578,2.90693190847754e-100,"8","ARPC1B",0.235
"SEPHS1",2.40896104799953e-104,0.258046960207492,0.478,0.222,5.38017360460216e-100,"8","SEPHS1",0.256
"TAF15",3.81048299456982e-104,0.311843117550756,0.66,0.371,8.51033272007224e-100,"8","TAF15",0.289
"ERH1",6.99426608205504e-104,0.369910550093491,0.84,0.661,1.56209938676617e-99,"8","ERH",0.179
"RABL6",9.80239006111141e-104,0.302087881818151,0.592,0.315,2.18926579624862e-99,"8","RABL6",0.277
"GZMA1",2.93568950071916e-103,0.565489891330503,0.548,0.251,6.55656893090617e-99,"8","GZMA",0.297
"NDUFB31",8.04299367276179e-103,0.363308189845097,0.81,0.562,1.79632220687462e-98,"8","NDUFB3",0.248
"PARK7",9.31588281458251e-103,0.394890151546965,0.888,0.761,2.08060926780886e-98,"8","PARK7",0.127
"CLIC11",1.95465914868808e-102,0.450846457095639,0.914,0.817,4.36553574267997e-98,"8","CLIC1",0.0970000000000001
"BAZ1B",2.6418963833523e-102,0.35652430222831,0.672,0.394,5.90041138257903e-98,"8","BAZ1B",0.278
"TMUB1",2.85313286876883e-102,0.260439311028937,0.484,0.225,6.37218694910831e-98,"8","TMUB1",0.259
"NDUFB11",7.74883202739657e-102,0.365952739148546,0.85,0.66,1.73062414499875e-97,"8","NDUFB11",0.19
"SET",1.00457421932448e-101,0.414082147308142,0.9,0.751,2.2436160614393e-97,"8","SET",0.149
"MAGOH",6.31968766433614e-101,0.33516811667366,0.751,0.496,1.41143904295283e-96,"8","MAGOH",0.255
"PPP4C",8.01229587274702e-101,0.311359007720621,0.733,0.457,1.78946616021932e-96,"8","PPP4C",0.276
"SH3KBP11",1.07133881465255e-100,0.28163340461015,0.647,0.345,2.392728108645e-96,"8","SH3KBP1",0.302
"DCXR1",2.26117019842054e-99,0.353189503607382,0.655,0.39,5.05009752115243e-95,"8","DCXR",0.265
"EPSTI13",3.9704644276937e-99,0.402295962810018,0.67,0.375,8.8676352528111e-95,"8","EPSTI1",0.295
"PTGES31",5.83329678544013e-99,0.366867328273125,0.877,0.744,1.3028085040602e-94,"8","PTGES3",0.133
"PAFAH1B3",8.24482765003092e-99,0.297223580368644,0.515,0.258,1.84139980735791e-94,"8","PAFAH1B3",0.257
"LINC018711",1.02369165458124e-98,0.295038036326084,0.404,0.151,2.28631294134174e-94,"8","LINC01871",0.253
"SNRPC",1.19666099943502e-98,0.315253195299468,0.733,0.466,2.67262267613817e-94,"8","SNRPC",0.267
"KPNB1",1.63814877337818e-98,0.354575217636822,0.81,0.567,3.65864147046282e-94,"8","KPNB1",0.243
"SRP91",1.65273549951507e-98,0.369051114387418,0.826,0.611,3.69121946461696e-94,"8","SRP9",0.215
"ZNRF1",2.29864345211883e-98,0.292317210933025,0.495,0.237,5.13379028596219e-94,"8","ZNRF1",0.258
"GNG53",2.34378372331668e-98,0.414722831844062,0.853,0.701,5.23460656765547e-94,"8","GNG5",0.152
"LSM81",3.27167886317138e-98,0.298415355112173,0.794,0.541,7.30696757300696e-94,"8","LSM8",0.253
"RBBP7",4.10438866175491e-98,0.361613313031979,0.702,0.437,9.16674163716341e-94,"8","RBBP7",0.265
"ABRACL1",6.40574239091174e-98,0.3480395590308,0.673,0.386,1.43065850558623e-93,"8","ABRACL",0.287
"HMGA11",1.41494379556211e-97,0.346638148930431,0.464,0.21,3.16013547300841e-93,"8","HMGA1",0.254
"PSMA51",1.47140561580594e-97,0.381832124512398,0.776,0.553,3.28623730234098e-93,"8","PSMA5",0.223
"THRAP3",1.50091497398662e-97,0.371214993142649,0.786,0.566,3.35214350290171e-93,"8","THRAP3",0.22
"BTBD6",2.55518361339799e-97,0.257098669501957,0.486,0.231,5.70674708216306e-93,"8","BTBD6",0.255
"CTSW1",2.75067034598686e-97,0.408371694499551,0.455,0.188,6.14334715072706e-93,"8","CTSW",0.267
"CALM12",3.30802119406607e-97,0.382694492761057,0.941,0.892,7.38813453482716e-93,"8","CALM1",0.0489999999999999
"GALM1",5.11898187247522e-97,0.279812307617269,0.509,0.242,1.14327341139861e-92,"8","GALM",0.267
"STAT12",7.72307600981434e-97,0.406964998220097,0.775,0.505,1.72487179603193e-92,"8","STAT1",0.27
"TPR",1.06917685599815e-96,0.371589262582513,0.819,0.59,2.38789959018628e-92,"8","TPR",0.229
"PSMD7",1.33787649189386e-96,0.328004268692168,0.725,0.464,2.98801335699574e-92,"8","PSMD7",0.261
"SRPK1",1.39964162790385e-96,0.250092807377001,0.53,0.266,3.12595961176045e-92,"8","SRPK1",0.264
"RHEB1",2.58473751469844e-96,0.405884895373653,0.782,0.527,5.77275276532749e-92,"8","RHEB",0.255
"TNFRSF1B3",7.01933643310005e-96,0.284325499310707,0.562,0.266,1.56769859896857e-91,"8","TNFRSF1B",0.296
"TRBC12",7.41944430039437e-96,0.507131313319691,0.479,0.211,1.65705869005008e-91,"8","TRBC1",0.268
"ARPP19",7.57280937450922e-96,0.307388094115366,0.717,0.45,1.69131124570289e-91,"8","ARPP19",0.267
"XRCC6",2.8406257507723e-95,0.342832120291706,0.789,0.572,6.34425355177486e-91,"8","XRCC6",0.217
"CD8A1",4.73615773531969e-95,0.395881969587297,0.341,0.123,1.0577734686063e-90,"8","CD8A",0.218
"SUPT16H",9.64427172029226e-95,0.369094810251523,0.662,0.408,2.15395164601007e-90,"8","SUPT16H",0.254
"NKG71",2.29748086076144e-94,0.396658556156169,0.566,0.269,5.13119375442461e-90,"8","NKG7",0.297
"MIR155HG",2.80847798463558e-94,0.292227919517556,0.278,0.093,6.27245473088511e-90,"8","MIR155HG",0.185
"GMPS",2.82671184384847e-94,0.250367111697859,0.511,0.258,6.31317823205118e-90,"8","GMPS",0.253
"RECQL",3.00165113015666e-94,0.278163029169771,0.577,0.307,6.70388763409189e-90,"8","RECQL",0.27
"FUBP1",6.97059710923798e-94,0.259894628152012,0.646,0.364,1.55681315837721e-89,"8","FUBP1",0.282
"ACTR32",7.16674644301513e-94,0.378534245589482,0.845,0.634,1.600621150583e-89,"8","ACTR3",0.211
"ETS13",8.33211705716558e-94,0.261302365528335,0.733,0.394,1.86089502354736e-89,"8","ETS1",0.339
"NONO",1.00879621611526e-93,0.35844966389421,0.766,0.532,2.25304546907182e-89,"8","NONO",0.234
"PTPN62",1.04171332144172e-93,0.281562714750765,0.494,0.223,2.32656253210795e-89,"8","PTPN6",0.271
"NFATC2IP",2.35401965643268e-93,0.304241431169441,0.618,0.337,5.25746750067674e-89,"8","NFATC2IP",0.281
"VPS291",2.44355302774556e-93,0.337878239490935,0.742,0.5,5.45743133216694e-89,"8","VPS29",0.242
"RRP7A",6.60186828426386e-93,0.252557331267938,0.555,0.287,1.47446126260749e-88,"8","RRP7A",0.268
"PPP1R181",8.18950360327607e-93,0.307030396756505,0.641,0.354,1.82904373475568e-88,"8","PPP1R18",0.287
"FMNL13",8.29629312076632e-93,0.279196105880236,0.592,0.282,1.85289410559195e-88,"8","FMNL1",0.31
"DCAF7",9.52779818906624e-93,0.313709377501567,0.589,0.33,2.12793844754605e-88,"8","DCAF7",0.259
"UBE2L3",9.15253991870224e-92,0.356969359284095,0.805,0.585,2.04412826544296e-87,"8","UBE2L3",0.22
"UBE2L61",1.03872763676807e-91,0.374011531569743,0.693,0.426,2.31989430395781e-87,"8","UBE2L6",0.267
"MAPRE1",1.77109205964722e-91,0.297115134527218,0.657,0.387,3.95555700601611e-87,"8","MAPRE1",0.27
"CCT5",4.96823604955643e-91,0.336049509413109,0.733,0.488,1.10960583930793e-86,"8","CCT5",0.245
"NDUFS61",7.29504854320757e-91,0.323664810853753,0.832,0.626,1.62927614163998e-86,"8","NDUFS6",0.206
"RCC2",7.61967078937169e-91,0.254836115091753,0.564,0.293,1.70177727409827e-86,"8","RCC2",0.271
"PTBP1",1.0782685387858e-90,0.327794635929195,0.709,0.445,2.40820495452421e-86,"8","PTBP1",0.264
"SAMD9L2",1.38424106765831e-90,0.314366747410478,0.647,0.353,3.09156400050808e-86,"8","SAMD9L",0.294
"RSRC1",3.08496309580419e-90,0.27273119573451,0.585,0.314,6.88995657816908e-86,"8","RSRC1",0.271
"MRPS61",5.8713061127026e-90,0.309619118225605,0.71,0.447,1.311297507211e-85,"8","MRPS6",0.263
"TALDO11",6.49845282137035e-90,0.356002383151071,0.767,0.536,1.45136445312485e-85,"8","TALDO1",0.231
"YWHAQ",7.14181463786611e-90,0.367559031017017,0.827,0.62,1.59505288122102e-85,"8","YWHAQ",0.207
"PDS5B",7.84010922397811e-90,0.286321394944697,0.588,0.321,1.75100999408327e-85,"8","PDS5B",0.267
"RAB8A1",2.16836987006185e-89,0.259280114161813,0.686,0.417,4.84283726779614e-85,"8","RAB8A",0.269
"CTSC3",2.18580080850198e-89,0.310096305877536,0.813,0.531,4.88176752570831e-85,"8","CTSC",0.282
"UBE2N",4.86564247597253e-89,0.334676675273259,0.709,0.463,1.0866925905837e-84,"8","UBE2N",0.246
"XRCC5",7.94827853949038e-89,0.354894719992197,0.843,0.66,1.77516852900978e-84,"8","XRCC5",0.183
"COPE",9.84494761121457e-89,0.337410511797566,0.866,0.653,2.19877059948866e-84,"8","COPE",0.213
"UQCC21",1.11255850649724e-88,0.326109341117054,0.675,0.416,2.48478816841095e-84,"8","UQCC2",0.259
"NDUFA6",2.11484567736992e-88,0.336071438935885,0.73,0.495,4.72329633583797e-84,"8","NDUFA6",0.235
"BOLA31",2.99607516484422e-87,0.251108837331753,0.579,0.319,6.69143427316308e-83,"8","BOLA3",0.26
"GBP4",6.48568503305226e-87,0.302803494137318,0.588,0.312,1.44851289528189e-82,"8","GBP4",0.276
"LDHA1",2.68383992550526e-86,0.361822841766633,0.899,0.718,5.99408808962345e-82,"8","LDHA",0.181
"BRD7",6.67182151532086e-86,0.293797020555325,0.677,0.417,1.49008461723176e-81,"8","BRD7",0.26
"ARF61",9.07449791596829e-86,0.324357764678812,0.787,0.549,2.02669836455236e-81,"8","ARF6",0.238
"ENSA",1.77526972780765e-85,0.297808213724729,0.77,0.52,3.9648874100856e-81,"8","ENSA",0.25
"EWSR1",4.19574646143655e-85,0.289682788610719,0.732,0.486,9.37078014697239e-81,"8","EWSR1",0.246
"ARPC42",5.82968061487503e-85,0.305345383470456,0.763,0.51,1.30200086852619e-80,"8","ARPC4",0.253
"RGS13",9.31782629440788e-85,0.348093447709909,0.659,0.349,2.08104332459306e-80,"8","RGS1",0.31
"OAS21",1.31177415659973e-84,0.265376285306775,0.507,0.247,2.92971640134985e-80,"8","OAS2",0.26
"ARHGDIA",1.3207920247849e-84,0.329773865861644,0.792,0.565,2.94985690815459e-80,"8","ARHGDIA",0.227
"CDC123",1.93975514419358e-84,0.25749421974539,0.599,0.339,4.33224913904195e-80,"8","CDC123",0.26
"TTF1",2.94494168580954e-84,0.255387438323718,0.461,0.221,6.57723276108703e-80,"8","TTF1",0.24
"RUVBL2",4.03527068761339e-84,0.253251539275636,0.451,0.223,9.01237355371574e-80,"8","RUVBL2",0.228
"CAP12",8.97200212447277e-84,0.34402379519968,0.84,0.622,2.00380695447975e-79,"8","CAP1",0.218
"TXNDC17",9.75620493248887e-84,0.31126334504637,0.729,0.479,2.17895080962206e-79,"8","TXNDC17",0.25
"SFPQ",3.08960312102521e-83,0.36832905652085,0.854,0.681,6.90031961049769e-79,"8","SFPQ",0.173
"MX12",1.04861056263852e-82,0.494816883502122,0.694,0.437,2.34196683059687e-78,"8","MX1",0.257
"YWHAB1",1.42244564863762e-82,0.309006159202173,0.916,0.794,3.17689011166727e-78,"8","YWHAB",0.122
"UBE2I",1.58919568904392e-82,0.331151551445461,0.818,0.645,3.54930965191069e-78,"8","UBE2I",0.173
"HLA-DRB11",1.64986618077097e-82,0.382260298834293,0.687,0.426,3.68481112813389e-78,"8","HLA-DRB1",0.261
"NDUFV2",2.21340358775477e-82,0.34926599300476,0.796,0.598,4.9434155728915e-78,"8","NDUFV2",0.198
"PSMA2",2.43595578504303e-82,0.352959087158184,0.763,0.554,5.44046365031511e-78,"8","PSMA2",0.209
"UFD1",3.87874429186389e-82,0.269308234618602,0.625,0.379,8.6627875014488e-78,"8","UFD1",0.246
"BAX1",3.97689584303902e-82,0.327841472514471,0.732,0.482,8.88199917584334e-78,"8","BAX",0.25
"ISG152",4.04039602648446e-82,0.479586324495376,0.869,0.637,9.02382048555038e-78,"8","ISG15",0.232
"CD522",6.51587676687637e-82,0.308568490141148,0.704,0.381,1.45525591711417e-77,"8","CD52",0.323
"ATP5J21",2.26985877874443e-81,0.299163773469883,0.857,0.7,5.0695025964478e-77,"8","ATP5J2",0.157
"CCND31",3.71585319818373e-81,0.254446832402878,0.606,0.332,8.29898653282354e-77,"8","CCND3",0.274
"FAM107B2",6.11392424568202e-81,0.298360236264081,0.611,0.342,1.36548384103062e-76,"8","FAM107B",0.269
"SRRM11",8.36388481219026e-81,0.311278394557095,0.853,0.684,1.86799003395457e-76,"8","SRRM1",0.169
"LRRFIP12",1.9099305839997e-80,0.401602272770162,0.801,0.575,4.26563896630493e-76,"8","LRRFIP1",0.226
"TNFRSF181",3.28988155318255e-80,0.356094882599786,0.319,0.122,7.34762146087791e-76,"8","TNFRSF18",0.197
"C17orf621",6.29836860272519e-80,0.250400075731421,0.593,0.338,1.40667764373264e-75,"8","C17orf62",0.255
"TRIR1",8.41952628429583e-80,0.313363344109748,0.872,0.755,1.88041700033463e-75,"8","TRIR",0.117
"HADH",4.25000131980702e-79,0.25583982529537,0.457,0.235,9.49195294765699e-75,"8","HADH",0.222
"COPS3",6.55439889253876e-79,0.252195935694738,0.513,0.282,1.46385944865961e-74,"8","COPS3",0.231
"NOP56",1.14574492105329e-78,0.372376246125041,0.671,0.449,2.55890670668043e-74,"8","NOP56",0.222
"ILF3",1.36569984580595e-78,0.27637154951207,0.739,0.485,3.05015403562301e-74,"8","ILF3",0.254
"AURKAIP11",6.27679518974466e-78,0.290550537718458,0.814,0.589,1.40185943767757e-73,"8","AURKAIP1",0.225
"AIP1",7.88662227397748e-78,0.27384500592809,0.717,0.473,1.76139821867013e-73,"8","AIP",0.244
"CISD2",2.96655457773155e-77,0.279917577842127,0.551,0.317,6.62550299390564e-73,"8","CISD2",0.234
"MANF1",4.85104490974969e-77,0.292380928969174,0.716,0.445,1.0834323701435e-72,"8","MANF",0.271
"FYB13",5.40363690301838e-77,0.27621981492716,0.638,0.329,1.20684826592013e-72,"8","FYB1",0.309
"PGK12",9.15637195020292e-77,0.339788622994641,0.821,0.609,2.04498411135832e-72,"8","PGK1",0.212
"SPOCK21",1.74927324119409e-76,0.295417170243707,0.428,0.193,3.90682685688288e-72,"8","SPOCK2",0.235
"FDFT1",1.87219280930122e-76,0.250890815315916,0.54,0.299,4.18135542029333e-72,"8","FDFT1",0.241
"MRPL22",6.82272160730947e-76,0.257728695710453,0.611,0.369,1.5237866437765e-71,"8","MRPL22",0.242
"OAZ11",1.23731825655175e-75,0.267981391927775,0.935,0.893,2.76342659418268e-71,"8","OAZ1",0.042
"PSMA1",1.32373370537703e-75,0.315338818184464,0.783,0.573,2.95642685758906e-71,"8","PSMA1",0.21
"SRSF72",2.05444259793956e-75,0.322497092370351,0.909,0.813,4.58839209823821e-71,"8","SRSF7",0.0960000000000001
"BANF11",2.60889838459947e-75,0.2984902618449,0.786,0.582,5.82671365216447e-71,"8","BANF1",0.204
"POLR2K1",4.02490678059129e-75,0.277335770166175,0.735,0.502,8.98922680377259e-71,"8","POLR2K",0.233
"RBM17",4.57894490748188e-75,0.300709233904083,0.686,0.453,1.022661555637e-70,"8","RBM17",0.233
"MYL12A1",4.66098269774624e-75,0.383067495184922,0.931,0.853,1.04098387571464e-70,"8","MYL12A",0.0780000000000001
"FRG1",1.85343695012972e-74,0.271374130281283,0.632,0.395,4.13946608441973e-70,"8","FRG1",0.237
"UBE2D21",2.59341691045033e-74,0.302873820869606,0.813,0.622,5.79213732779976e-70,"8","UBE2D2",0.191
"RBMX",2.81163927899062e-74,0.345167793536426,0.82,0.632,6.27951516569764e-70,"8","RBMX",0.188
"TRAPPC11",3.56183369829331e-74,0.30428828056937,0.791,0.586,7.95499938176827e-70,"8","TRAPPC1",0.205
"PSMA3",5.90062396234437e-74,0.311517205757269,0.735,0.521,1.31784535574999e-69,"8","PSMA3",0.214
"SRSF4",1.96356773403977e-72,0.288696459758291,0.743,0.514,4.38543217720441e-68,"8","SRSF4",0.229
"IFI351",5.10171637222425e-72,0.300234066643635,0.604,0.365,1.13941733457257e-67,"8","IFI35",0.239
"PSMD13",5.42353083698908e-72,0.250149893681987,0.7,0.453,1.21129137713314e-67,"8","PSMD13",0.247
